bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID
588	YNL070W	chrXIV	+	493365	493548	493365	493548	1	493365,	493548,	P53507
588	YNL069C	chrXIV	-	493955	495001	493955	495001	2	493955,494973,	494524,495001,	P26785
588	YNL068C	chrXIV	-	495700	498289	495700	498289	1	495700,	498289,	P41813
588	YNL067W-A	chrXIV	+	498537	498684	498537	498684	1	498537,	498684,	n/a
588	YNL067W-B	chrXIV	+	499416	499557	499416	499557	1	499416,	499557,	Q3E767
588	YNL067W	chrXIV	+	499680	500256	499680	500256	1	499680,	500256,	P51401
588	YNL066W	chrXIV	+	501514	502777	501514	502777	1	501514,	502777,	P53616
588	YNL065W	chrXIV	+	503723	505484	503723	505484	1	503723,	505484,	P53943
588	YNL064C	chrXIV	-	505867	507097	505867	507097	1	505867,	507097,	P25491
588	YNL063W	chrXIV	+	507757	508702	507757	508702	1	507757,	508702,	P53944
588	YNL062C	chrXIV	-	508775	510212	508775	510212	1	508775,	510212,	P41814
588	YNL061W	chrXIV	+	510539	512396	510539	512396	1	510539,	512396,	P40991
588	YNL059C	chrXIV	-	512667	514935	512667	514935	1	512667,	514935,	P53946
588	YNL058C	chrXIV	-	515762	516713	515762	516713	1	515762,	516713,	P53947
588	YNL057W	chrXIV	+	516402	516735	516402	516735	1	516402,	516735,	n/a
588	YNL056W	chrXIV	+	517248	517842	517248	517842	1	517248,	517842,	P53949
588	YNL055C	chrXIV	-	517993	518845	517993	518845	1	517993,	518845,	P04840
588	YNL054W-A	chrXIV	+	519455	520778	519455	520778	1	519455,	520778,	Q12470
589	YNL054W	chrXIV	+	526085	529583	526085	529583	1	526085,	529583,	P53950
589	YNL053W	chrXIV	+	529941	531411	529941	531411	1	529941,	531411,	P38590
589	YNL052W	chrXIV	+	531724	532186	531724	532186	1	531724,	532186,	P00424
589	YNL051W	chrXIV	+	532658	533870	532658	533870	1	532658,	533870,	P53951
589	YNL050C	chrXIV	-	534078	534982	534078	534982	2	534078,534965,	534874,534982,	P53952
589	YNL049C	chrXIV	-	535280	537911	535280	537911	1	535280,	537911,	P53953
589	YNL048W	chrXIV	+	538172	539819	538172	539819	1	538172,	539819,	P53954
589	YNL047C	chrXIV	-	539910	541881	539910	541881	1	539910,	541881,	P53955
589	YNL046W	chrXIV	+	542303	542822	542303	542822	1	542303,	542822,	P53956
589	YNL045W	chrXIV	+	542962	544978	542962	544978	1	542962,	544978,	Q10740
589	YNL044W	chrXIV	+	545267	545877	545267	545877	2	545267,545370,	545291,545877,	P53633
589	YNL043C	chrXIV	-	545588	545909	545588	545909	1	545588,	545909,	n/a
589	YNL042W-B	chrXIV	+	547112	547370	547112	547370	1	547112,	547370,	Q3E7Z2
589	YNL042W	chrXIV	+	548099	549290	548099	549290	1	548099,	549290,	P53958
589	YNL041C	chrXIV	-	549467	551987	549467	551987	1	549467,	551987,	P53959
589	YNL040W	chrXIV	+	553379	554750	553379	554750	1	553379,	554750,	P53960
589	YNL039W	chrXIV	+	555047	556832	555047	556832	1	555047,	556832,	P46678
589	YNL038W	chrXIV	+	557019	557783	557019	557783	2	557019,557684,	557610,557783,	P53961
589	YNL037C	chrXIV	-	557919	559002	557919	559002	1	557919,	559002,	P28834
589	YNL036W	chrXIV	+	559813	560479	559813	560479	1	559813,	560479,	P53615
589	YNL035C	chrXIV	-	568521	569691	568521	569691	1	568521,	569691,	P53962
589	YNL034W	chrXIV	+	570476	572315	570476	572315	1	570476,	572315,	P53963
589	YNL033W	chrXIV	+	572998	573853	572998	573853	1	572998,	573853,	P53964
589	YNL032W	chrXIV	+	574505	575351	574505	575351	1	574505,	575351,	P53965
589	YNL031C	chrXIV	-	575639	576050	575639	576050	1	575639,	576050,	P61830
589	YNL030W	chrXIV	+	576726	577038	576726	577038	1	576726,	577038,	P02309
589	YNL029C	chrXIV	-	577204	578773	577204	578773	1	577204,	578773,	P53966
589	YNL028W	chrXIV	+	578678	578996	578678	578996	1	578678,	578996,	n/a
589	YNL027W	chrXIV	+	579579	581616	579579	581616	1	579579,	581616,	P53968
589	YNL026W	chrXIV	+	581919	583374	581919	583374	1	581919,	583374,	P53969
589	YNL025C	chrXIV	-	584319	585291	584319	585291	1	584319,	585291,	P47821
589	YNL024C-A	chrXIV	-	586601	586820	586601	586820	1	586601,	586820,	Q8TGJ3
589	YNL024C	chrXIV	-	587106	587847	587106	587847	1	587106,	587847,	P53970
589	YNL023C	chrXIV	-	588262	591160	588262	591160	1	588262,	591160,	P53971
589	YNL022C	chrXIV	-	591426	592899	591426	592899	1	591426,	592899,	P53972
589	YNL021W	chrXIV	+	593226	595347	593226	595347	1	593226,	595347,	P53973
589	YNL020C	chrXIV	-	595622	597539	595622	597539	1	595622,	597539,	P53974
589	YNL019C	chrXIV	-	598375	599230	598375	599230	1	598375,	599230,	P53975
589	YNL018C	chrXIV	-	599935	601774	599935	601774	1	599935,	601774,	P53976
589	YNL017C	chrXIV	-	602137	602476	602137	602476	1	602137,	602476,	n/a
589	YNL016W	chrXIV	+	602906	604268	602906	604268	1	602906,	604268,	P32588
589	YNL015W	chrXIV	+	605383	605611	605383	605611	1	605383,	605611,	P01095
589	YNL014W	chrXIV	+	606318	609453	606318	609453	1	606318,	609453,	P53978
589	YNL013C	chrXIV	-	609132	609510	609132	609510	1	609132,	609510,	n/a
589	YNL012W	chrXIV	+	609685	611665	609685	611665	2	609685,609874,	609790,611665,	P53541
589	YNL011C	chrXIV	-	611835	613170	611835	613170	1	611835,	613170,	P53980
589	YNL010W	chrXIV	+	613634	614360	613634	614360	1	613634,	614360,	P53981
589	YNL009W	chrXIV	+	614820	616083	614820	616083	1	614820,	616083,	P53982
589	YNL008C	chrXIV	-	616210	618241	616210	618241	1	616210,	618241,	P53983
589	YNL007C	chrXIV	-	618506	619565	618506	619565	1	618506,	619565,	P25294
589	YNL006W	chrXIV	+	620066	620978	620066	620978	1	620066,	620978,	P41318
589	YNL005C	chrXIV	-	621312	622428	621312	622428	1	621312,	622428,	P12687
589	YNL004W	chrXIV	+	622914	624621	622914	624621	2	622914,623286,	622944,624621,	P38922
589	YNL003C	chrXIV	-	624974	625829	624974	625829	1	624974,	625829,	P38921
589	YNL002C	chrXIV	-	626173	627142	626173	627142	1	626173,	627142,	P40693
589	YNL001W	chrXIV	+	627455	628616	627455	628616	1	627455,	628616,	P33309
589	YNR001C	chrXIV	-	629621	631061	629621	631061	1	629621,	631061,	P00890
589	YNR001W-A	chrXIV	+	631262	631481	631262	631481	1	631262,	631481,	n/a
589	YNR002C	chrXIV	-	633007	633856	633007	633856	1	633007,	633856,	P32907
589	YNR003C	chrXIV	-	634343	635297	634343	635297	1	634343,	635297,	P32910
589	YNR003W-A	chrXIV	+	634419	634518	634419	634518	1	634419,	634518,	n/a
589	YNR004W	chrXIV	+	635942	636383	635942	636383	1	635942,	636383,	P40342
589	YNR005C	chrXIV	-	636930	637335	636930	637335	1	636930,	637335,	n/a
589	YNR006W	chrXIV	+	636985	638854	636985	638854	1	636985,	638854,	P40343
589	YNR007C	chrXIV	-	639181	640114	639181	640114	1	639181,	640114,	P40344
589	YNR008W	chrXIV	+	640395	642381	640395	642381	1	640395,	642381,	P40345
589	YNR009W	chrXIV	+	642689	643439	642689	643439	1	642689,	643439,	P53718
589	YNR010W	chrXIV	+	643743	644193	643743	644193	1	643743,	644193,	P33308
589	YNR011C	chrXIV	-	644319	646950	644319	646950	1	644319,	646950,	P20095
589	YNR012W	chrXIV	+	647431	648937	647431	648937	1	647431,	648937,	P27515
589	YNR013C	chrXIV	-	649027	651712	649027	651712	1	649027,	651712,	P27514
589	YNR014W	chrXIV	+	652464	653103	652464	653103	1	652464,	653103,	P53719
589	YNR015W	chrXIV	+	653386	654541	653386	654541	1	653386,	654541,	P53720
590	YNR017W	chrXIV	+	662912	663581	662912	663581	1	662912,	663581,	P32897
590	YNR018W	chrXIV	+	664269	664944	664269	664944	1	664269,	664944,	P53721
590	YNR019W	chrXIV	+	665338	667267	665338	667267	1	665338,	667267,	P53629
590	YNR020C	chrXIV	-	667409	668222	667409	668222	1	667409,	668222,	P53722
590	YNR021W	chrXIV	+	668376	669591	668376	669591	1	668376,	669591,	P53723
590	YNR022C	chrXIV	-	669773	670193	669773	670193	1	669773,	670193,	P53724
590	YNR023W	chrXIV	+	670417	672118	670417	672118	1	670417,	672118,	P53628
590	YNR024W	chrXIV	+	672408	672969	672408	672969	1	672408,	672969,	P53725
590	YNR025C	chrXIV	-	672701	673061	672701	673061	1	672701,	673061,	n/a
590	YNR026C	chrXIV	-	673273	674689	673273	674689	1	673273,	674689,	P11655
590	YNR027W	chrXIV	+	674922	675876	674922	675876	1	674922,	675876,	P53727
590	YNR028W	chrXIV	+	676176	677103	676176	677103	1	676176,	677103,	P53728
590	YNR029C	chrXIV	-	677198	678488	677198	678488	1	677198,	678488,	P53729
590	YNR030W	chrXIV	+	678798	680454	678798	680454	1	678798,	680454,	P53730
590	YNR031C	chrXIV	-	680693	685433	680693	685433	1	680693,	685433,	P53599
590	YNR032W	chrXIV	+	686009	687116	686009	687116	1	686009,	687116,	P32838
590	YNR032C-A	chrXIV	-	687242	687464	687242	687464	1	687242,	687464,	Q6Q546
590	YNR033W	chrXIV	+	687634	689998	687634	689998	1	687634,	689998,	P37254
590	YNR034W	chrXIV	+	690320	691286	690320	691286	1	690320,	691286,	P50278
590	YNR034W-A	chrXIV	+	692560	692857	692560	692857	1	692560,	692857,	Q3E841
590	YNR035C	chrXIV	-	693018	694047	693018	694047	1	693018,	694047,	P53731
590	YNR036C	chrXIV	-	694360	694822	694360	694822	1	694360,	694822,	P53732
590	YNR037C	chrXIV	-	695051	695327	695051	695327	1	695051,	695327,	P53733
590	YNR038W	chrXIV	+	695594	697484	695594	697484	1	695594,	697484,	P53734
590	YNR039C	chrXIV	-	697613	699431	697613	699431	1	697613,	699431,	P53735
590	YNR040W	chrXIV	+	699689	700460	699689	700460	1	699689,	700460,	P53736
590	YNR041C	chrXIV	-	700540	701659	700540	701659	1	700540,	701659,	P32378
590	YNR042W	chrXIV	+	701237	701666	701237	701666	1	701237,	701666,	n/a
590	YNR043W	chrXIV	+	701894	703085	701894	703085	1	701894,	703085,	P32377
590	YNR044W	chrXIV	+	703698	705876	703698	705876	1	703698,	705876,	P32323
590	YNR045W	chrXIV	+	706138	707608	706138	707608	1	706138,	707608,	P07390
590	YNR046W	chrXIV	+	707787	708195	707787	708195	1	707787,	708195,	P53738
590	YNR047W	chrXIV	+	708522	711204	708522	711204	1	708522,	711204,	P53739
590	YNR048W	chrXIV	+	711629	712811	711629	712811	1	711629,	712811,	P53740
590	YNR049C	chrXIV	-	713022	713655	713022	713655	1	713022,	713655,	P53604
590	YNR050C	chrXIV	-	714047	715388	714047	715388	1	714047,	715388,	P38999
590	YNR051C	chrXIV	-	716779	718327	716779	718327	1	716779,	718327,	P53741
590	YNR052C	chrXIV	-	719345	720647	719345	720647	1	719345,	720647,	P39008
590	YNR053C	chrXIV	-	721119	723112	721119	723112	2	721119,722302,	721770,723112,	P53742
590	YNR054C	chrXIV	-	723355	724306	723355	724306	1	723355,	724306,	P53743
590	YNR055C	chrXIV	-	728425	730186	728425	730186	1	728425,	730186,	P53389
590	YNR056C	chrXIV	-	731617	733303	731617	733303	1	731617,	733303,	P53744
590	YNR057C	chrXIV	-	733355	734069	733355	734069	1	733355,	734069,	P53630
590	YNR058W	chrXIV	+	734290	735733	734290	735733	1	734290,	735733,	P50277
590	YNR059W	chrXIV	+	736802	738545	736802	738545	1	736802,	738545,	P53745
590	YNR060W	chrXIV	+	739950	742110	739950	742110	1	739950,	742110,	P53746
590	YNR061C	chrXIV	-	742880	743540	742880	743540	1	742880,	743540,	P53747
590	YNR062C	chrXIV	-	744359	745343	744359	745343	1	744359,	745343,	P53748
590	YNR063W	chrXIV	+	746942	748766	746942	748766	1	746942,	748766,	P53749
590	YNR064C	chrXIV	-	749135	750008	749135	750008	1	749135,	750008,	P53750
590	YNR065C	chrXIV	-	750349	753700	750349	753700	1	750349,	753700,	P53751
590	YNR066C	chrXIV	-	753724	755035	753724	755035	1	753724,	755035,	P53752
590	YNR067C	chrXIV	-	755745	759099	755745	759099	1	755745,	759099,	P53753
590	YNR068C	chrXIV	-	760066	760885	760066	760885	1	760066,	760885,	P53754
590	YNR069C	chrXIV	-	761122	762592	761122	762592	1	761122,	762592,	P53755
590	YNR070W	chrXIV	+	765374	769376	765374	769376	1	765374,	769376,	P53756
590	YNR071C	chrXIV	-	770439	771468	770439	771468	1	770439,	771468,	P53757
590	YNR072W	chrXIV	+	772656	774351	772656	774351	1	772656,	774351,	P53631
590	YNR073C	chrXIV	-	774791	776300	774791	776300	1	774791,	776300,	P39941
590	YNR074C	chrXIV	-	777601	778738	777601	778738	1	777601,	778738,	P52923
590	YNR075W	chrXIV	+	779915	781040	779915	781040	1	779915,	781040,	P52924
590	YNR075C-A	chrXIV	-	781510	781603	781510	781603	1	781510,	781603,	Q8TGJ2
590	YNR076W	chrXIV	+	781917	782280	781917	782280	1	781917,	782280,	P0CE91
590	YNR077C	chrXIV	-	783286	783541	783286	783541	1	783286,	783541,	n/a
73	YPL222W	chrXVI	+	130161	132228	130161	132228	1	130161,	132228,	Q08968
73	YPL153C	chrXVI	-	261726	264192	261726	264192	1	261726,	264192,	P22216
73	YPL085W	chrXVI	+	387066	393654	387066	393654	1	387066,	393654,	P48415
73	YPL016W	chrXVI	+	521013	524958	521013	524958	1	521013,	524958,	P09547
73	YPR045C	chrXVI	-	655139	656552	655139	656552	1	655139,	656552,	Q12049
73	YPR123C	chrXVI	-	786140	786575	786140	786575	1	786140,	786575,	n/a
73	YPR124W	chrXVI	+	786207	787428	786207	787428	1	786207,	787428,	P49573
73	YPR190C	chrXVI	-	917076	919041	917076	919041	1	917076,	919041,	P32349
585	YPL283C	chrXVI	-	279	6007	279	6007	2	279,5988,	5840,6007,	P53345
585	YPL283W-B	chrXVI	+	642	1125	642	1125	1	642,	1125,	n/a
585	YPL283W-A	chrXVI	+	1425	2001	1425	2001	1	1425,	2001,	n/a
585	YPL282C	chrXVI	-	7932	8427	7932	8427	1	7932,	8427,	P0CE86
585	YPL281C	chrXVI	-	9556	10870	9556	10870	1	9556,	10870,	Q12007
585	YPL280W	chrXVI	+	11886	12600	11886	12600	1	11886,	12600,	Q08992
585	YPL279C	chrXVI	-	13227	14355	13227	14355	1	13227,	14355,	Q08991
585	YPL278C	chrXVI	-	15052	15355	15052	15355	1	15052,	15355,	Q08990
585	YPL277C	chrXVI	-	15404	16868	15404	16868	1	15404,	16868,	Q08989
585	YPL274W	chrXVI	+	22937	24701	22937	24701	1	22937,	24701,	Q08986
585	YPL273W	chrXVI	+	25086	26064	25086	26064	1	25086,	26064,	Q08985
585	YPL272C	chrXVI	-	26610	28164	26610	28164	1	26610,	28164,	Q08984
585	YPL271W	chrXVI	+	30078	30267	30078	30267	1	30078,	30267,	P21306
585	YPL270W	chrXVI	+	30481	32803	30481	32803	1	30481,	32803,	P33311
585	YPL269W	chrXVI	+	33012	34947	33012	34947	1	33012,	34947,	P32526
585	YPL268W	chrXVI	+	35235	37845	35235	37845	1	35235,	37845,	P32383
585	YPL267W	chrXVI	+	38168	38798	38168	38798	1	38168,	38798,	Q08981
585	YPL266W	chrXVI	+	39120	40077	39120	40077	1	39120,	40077,	P41819
585	YPL265W	chrXVI	+	41042	42869	41042	42869	1	41042,	42869,	P53388
585	YPL264C	chrXVI	-	43282	44344	43282	44344	1	43282,	44344,	Q08980
585	YPL263C	chrXVI	-	44550	46506	44550	46506	1	44550,	46506,	Q08979
585	YPL262W	chrXVI	+	47335	48802	47335	48802	1	47335,	48802,	P08417
585	YPL261C	chrXVI	-	48995	49304	48995	49304	1	48995,	49304,	n/a
585	YPL260W	chrXVI	+	49302	50958	49302	50958	1	49302,	50958,	Q08977
585	YPL259C	chrXVI	-	51243	52671	51243	52671	1	51243,	52671,	Q00776
585	YPL258C	chrXVI	-	53497	55153	53497	55153	1	53497,	55153,	Q08975
585	YPL257W-B	chrXVI	+	56747	62016	56747	62016	2	56747,58053,	58052,62016,	Q12414
585	YPL257W-A	chrXVI	+	56747	58070	56747	58070	1	56747,	58070,	Q12162
585	YPL257W	chrXVI	+	63278	63860	63278	63860	1	63278,	63860,	Q08974
585	YPL256C	chrXVI	-	64976	66614	64976	66614	1	64976,	66614,	P20438
585	YPL255W	chrXVI	+	67724	68882	67724	68882	1	67724,	68882,	Q12365
585	YPL254W	chrXVI	+	69484	70951	69484	70951	1	69484,	70951,	Q12060
585	YPL253C	chrXVI	-	71062	73006	71062	73006	1	71062,	73006,	Q12045
585	YPL252C	chrXVI	-	73362	73881	73362	73881	1	73362,	73881,	Q12184
585	YPL251W	chrXVI	+	73624	73927	73624	73927	1	73624,	73927,	n/a
585	YPL250C	chrXVI	-	74308	74719	74308	74719	1	74308,	74719,	Q12048
585	YPL249C-A	chrXVI	-	75698	76239	75698	76239	2	75698,76223,	75985,76239,	O14455
585	YPL250W-A	chrXVI	+	75701	75989	75701	75989	1	75701,	75989,	n/a
585	YPL249C	chrXVI	-	76668	79353	76668	79353	1	76668,	79353,	Q12344
585	YPL248C	chrXVI	-	79710	82356	79710	82356	1	79710,	82356,	P04386
585	YPL247C	chrXVI	-	82624	84196	82624	84196	1	82624,	84196,	Q12523
585	YPL246C	chrXVI	-	84508	85297	84508	85297	1	84508,	85297,	Q12270
585	YPL245W	chrXVI	+	85585	86950	85585	86950	1	85585,	86950,	Q12179
585	YPL244C	chrXVI	-	87013	88033	87013	88033	1	87013,	88033,	Q12520
585	YPL243W	chrXVI	+	88516	90316	88516	90316	1	88516,	90316,	P38687
585	YPL242C	chrXVI	-	90621	95109	90621	95109	1	90621,	95109,	Q12280
585	YPL241C	chrXVI	-	95371	96258	95371	96258	2	95371,96233,	96153,96258,	P46670
585	YPL240C	chrXVI	-	96495	98625	96495	98625	1	96495,	98625,	P02829
585	YPL239W	chrXVI	+	99483	100086	99483	100086	1	99483,	100086,	P46683
585	YPL238C	chrXVI	-	100473	100863	100473	100863	1	100473,	100863,	n/a
585	YPL237W	chrXVI	+	100495	101353	100495	101353	1	100495,	101353,	P09064
585	YPL236C	chrXVI	-	101607	102702	101607	102702	1	101607,	102702,	Q12003
585	YPL235W	chrXVI	+	103231	104647	103231	104647	1	103231,	104647,	Q12464
585	YPL234C	chrXVI	-	104945	105440	104945	105440	1	104945,	105440,	P32842
585	YPL233W	chrXVI	+	106171	106822	106171	106822	1	106171,	106822,	Q12143
585	YPL232W	chrXVI	+	107274	108147	107274	108147	1	107274,	108147,	P32867
585	YPL231W	chrXVI	+	108651	114315	108651	114315	1	108651,	114315,	P19097
585	YPL230W	chrXVI	+	115311	116487	115311	116487	1	115311,	116487,	Q12132
585	YPL229W	chrXVI	+	117066	117687	117066	117687	1	117066,	117687,	Q99395
585	YPL228W	chrXVI	+	118381	120031	118381	120031	1	118381,	120031,	O13297
585	YPL227C	chrXVI	-	120162	121167	120162	121167	1	120162,	121167,	P40350
585	YPL226W	chrXVI	+	121766	125357	121766	125357	1	121766,	125357,	Q08972
585	YPL225W	chrXVI	+	126005	126446	126005	126446	1	126005,	126446,	Q08971
585	YPL224C	chrXVI	-	126633	128088	126633	128088	1	126633,	128088,	Q08970
585	YPL223C	chrXVI	-	128631	129138	128631	129138	1	128631,	129138,	Q08969
586	YPL222C-A	chrXVI	-	131869	132115	131869	132115	1	131869,	132115,	n/a
586	YPL221W	chrXVI	+	133042	135424	133042	135424	1	133042,	135424,	Q08967
586	YPL220W	chrXVI	+	135789	136443	135789	136443	1	135789,	136443,	P53030
586	YPL219W	chrXVI	+	136749	138228	136749	138228	1	136749,	138228,	Q08966
586	YPL218W	chrXVI	+	138697	139409	138697	139409	2	138697,138864,	138725,139409,	P20606
586	YPL217C	chrXVI	-	139619	143171	139619	143171	1	139619,	143171,	Q08965
586	YPL216W	chrXVI	+	143820	147129	143820	147129	1	143820,	147129,	Q08964
586	YPL215W	chrXVI	+	147415	148423	147415	148423	1	147415,	148423,	P21560
586	YPL214C	chrXVI	-	148568	150191	148568	150191	1	148568,	150191,	P41835
586	YPL213W	chrXVI	+	150613	151330	150613	151330	1	150613,	151330,	Q08963
586	YPL212C	chrXVI	-	151514	153149	151514	153149	1	151514,	153149,	Q12211
586	YPL211W	chrXVI	+	153494	154040	153494	154040	1	153494,	154040,	Q08962
586	YPL210C	chrXVI	-	154289	156212	154289	156212	1	154289,	156212,	P38688
586	YPL209C	chrXVI	-	156489	157593	156489	157593	1	156489,	157593,	P38991
586	YPL208W	chrXVI	+	157841	159593	157841	159593	1	157841,	159593,	Q08961
586	YPL207W	chrXVI	+	159908	162341	159908	162341	1	159908,	162341,	Q08960
586	YPL206C	chrXVI	-	162631	163597	162631	163597	1	162631,	163597,	Q08959
586	YPL205C	chrXVI	-	163921	164266	163921	164266	1	163921,	164266,	n/a
586	YPL204W	chrXVI	+	164275	165760	164275	165760	1	164275,	165760,	P29295
586	YPL203W	chrXVI	+	166255	167398	166255	167398	1	166255,	167398,	P06245
586	YPL202C	chrXVI	-	168087	169338	168087	169338	1	168087,	169338,	Q08957
586	YPL201C	chrXVI	-	169769	171155	169769	171155	1	169769,	171155,	Q08956
586	YPL200W	chrXVI	+	171483	171954	171483	171954	1	171483,	171954,	Q08955
586	YPL199C	chrXVI	-	172032	172755	172032	172755	1	172032,	172755,	Q08954
586	YPL198W	chrXVI	+	173151	174702	173151	174702	3	173151,173571,174072,	173162,173665,174702,	Q12213
586	YPL197C	chrXVI	-	174342	174756	174342	174756	1	174342,	174756,	n/a
586	YPL196W	chrXVI	+	175042	175864	175042	175864	1	175042,	175864,	Q08952
586	YPL195W	chrXVI	+	176222	179021	176222	179021	1	176222,	179021,	Q08951
586	YPL194W	chrXVI	+	179276	181115	179276	181115	1	179276,	181115,	Q08949
586	YPL193W	chrXVI	+	181402	182548	181402	182548	1	181402,	182548,	Q08932
586	YPL192C	chrXVI	-	182654	183056	182654	183056	1	182654,	183056,	Q08931
586	YPL191C	chrXVI	-	183596	184679	183596	184679	1	183596,	184679,	Q08930
586	YPL190C	chrXVI	-	185316	187725	185316	187725	1	185316,	187725,	P38996
586	YPL189C-A	chrXVI	-	188306	188513	188306	188513	1	188306,	188513,	Q3E823
586	YPL189W	chrXVI	+	189153	190983	189153	190983	1	189153,	190983,	Q08929
586	YPL188W	chrXVI	+	191405	192650	191405	192650	1	191405,	192650,	Q06892
586	YPL187W	chrXVI	+	193647	194145	193647	194145	1	193647,	194145,	P01149
586	YPL186C	chrXVI	-	194511	195426	194511	195426	1	194511,	195426,	Q08926
586	YPL185W	chrXVI	+	195252	195648	195252	195648	1	195252,	195648,	n/a
586	YPL184C	chrXVI	-	195949	197788	195949	197788	1	195949,	197788,	Q08925
586	YPL183W-A	chrXVI	+	199094	199376	199094	199376	1	199094,	199376,	O14464
586	YPL183C	chrXVI	-	199494	202536	199494	202536	1	199494,	202536,	Q08924
586	YPL182C	chrXVI	-	203305	203689	203305	203689	1	203305,	203689,	n/a
586	YPL181W	chrXVI	+	203420	204941	203420	204941	1	203420,	204941,	Q08923
586	YPL180W	chrXVI	+	205247	207647	205247	207647	1	205247,	207647,	Q08921
586	YPL179W	chrXVI	+	208156	209806	208156	209806	1	208156,	209806,	P32945
586	YPL178W	chrXVI	+	212157	212784	212157	212784	1	212157,	212784,	Q08920
586	YPL177C	chrXVI	-	213041	213962	213041	213962	1	213041,	213962,	P41817
586	YPL176C	chrXVI	-	216011	218363	216011	218363	1	216011,	218363,	Q08919
586	YPL175W	chrXVI	+	218629	220088	218629	220088	2	218629,218746,	218646,220088,	P32363
586	YPL174C	chrXVI	-	220166	222773	220166	222773	1	220166,	222773,	P33420
586	YPL173W	chrXVI	+	223142	224036	223142	224036	1	223142,	224036,	P36534
586	YPL172C	chrXVI	-	224352	225741	224352	225741	1	224352,	225741,	P21592
586	YPL171C	chrXVI	-	226168	227371	226168	227371	1	226168,	227371,	P41816
586	YPL170W	chrXVI	+	228313	228772	228313	228772	1	228313,	228772,	Q12091
586	YPL169C	chrXVI	-	229038	230838	229038	230838	1	229038,	230838,	Q99257
586	YPL168W	chrXVI	+	231216	232509	231216	232509	1	231216,	232509,	Q12467
586	YPL167C	chrXVI	-	232592	237107	232592	237107	1	232592,	237107,	P14284
586	YPL166W	chrXVI	+	237337	237979	237337	237979	1	237337,	237979,	Q12092
586	YPL165C	chrXVI	-	237955	239077	237955	239077	1	237955,	239077,	Q12529
586	YPL164C	chrXVI	-	239349	241497	239349	241497	1	239349,	241497,	Q12083
586	YPL163C	chrXVI	-	241917	242700	241917	242700	1	241917,	242700,	Q12254
586	YPL162C	chrXVI	-	243205	244027	243205	244027	1	243205,	244027,	Q12042
586	YPL161C	chrXVI	-	244318	246220	244318	246220	1	244318,	246220,	P39011
586	YPL160W	chrXVI	+	246989	250262	246989	250262	1	246989,	250262,	P26637
586	YPL159C	chrXVI	-	250906	251668	250906	251668	1	250906,	251668,	Q99373
586	YPL158C	chrXVI	-	252033	254310	252033	254310	1	252033,	254310,	Q99299
586	YPL157W	chrXVI	+	254813	255761	254813	255761	1	254813,	255761,	Q12052
586	YPL156C	chrXVI	-	255912	256767	255912	256767	1	255912,	256767,	Q12498
586	YPL155C	chrXVI	-	257215	259336	257215	259336	1	257215,	259336,	P28743
586	YPL154C	chrXVI	-	259713	260931	259713	260931	1	259713,	260931,	P07267
587	YPL152W-A	chrXVI	+	264601	264700	264601	264700	1	264601,	264700,	Q8TGR9
587	YPL152W	chrXVI	+	265027	266104	265027	266104	1	265027,	266104,	Q12461
587	YPL151C	chrXVI	-	266179	267535	266179	267535	1	266179,	267535,	Q12417
587	YPL150W	chrXVI	+	268187	270893	268187	270893	1	268187,	270893,	Q12152
587	YPL149W	chrXVI	+	271309	272194	271309	272194	1	271309,	272194,	Q12380
587	YPL148C	chrXVI	-	272293	272815	272293	272815	1	272293,	272815,	Q12036
587	YPL147W	chrXVI	+	273254	275867	273254	275867	1	273254,	275867,	P41909
587	YPL146C	chrXVI	-	276161	277529	276161	277529	1	276161,	277529,	Q12080
587	YPL145C	chrXVI	-	278394	279699	278394	279699	1	278394,	279699,	P35844
587	YPL144W	chrXVI	+	280479	280926	280479	280926	1	280479,	280926,	Q12245
587	YPL143W	chrXVI	+	282121	282970	282121	282970	2	282121,282665,	282140,282970,	P05744
587	YPL142C	chrXVI	-	282685	283003	282685	283003	1	282685,	283003,	n/a
587	YPL141C	chrXVI	-	283463	286061	283463	286061	1	283463,	286061,	Q03002
587	YPL140C	chrXVI	-	287513	289034	287513	289034	1	287513,	289034,	P32491
587	YPL139C	chrXVI	-	289668	291051	289668	291051	1	289668,	291051,	Q03010
587	YPL138C	chrXVI	-	291365	292427	291365	292427	1	291365,	292427,	Q03012
587	YPL137C	chrXVI	-	292816	296647	292816	296647	1	292816,	296647,	Q03016
587	YPL136W	chrXVI	+	296285	296654	296285	296654	1	296285,	296654,	n/a
587	YPL135W	chrXVI	+	297552	298050	297552	298050	1	297552,	298050,	Q03020
587	YPL135C-A	chrXVI	-	297677	297851	297677	297851	1	297677,	297851,	n/a
587	YPL134C	chrXVI	-	298570	299503	298570	299503	1	298570,	299503,	Q03028
587	YPL133C	chrXVI	-	299887	301228	299887	301228	1	299887,	301228,	P19541
587	YPL132W	chrXVI	+	301715	302618	301715	302618	1	301715,	302618,	P19516
587	YPL131W	chrXVI	+	303120	304014	303120	304014	1	303120,	304014,	P26321
587	YPL130W	chrXVI	+	304386	305058	304386	305058	1	304386,	305058,	Q03029
587	YPL129W	chrXVI	+	305297	306137	305297	306137	2	305297,305411,	305306,306137,	P35189
